Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1065,10.65,-0.010875,1.216061,0.118935,-0.046393,1.699614,-0.047918,-0.008104,1.160691,0.165065,0.002821,1.038924,0.175604,0.008176,0.965016,0.182989,0.056521,0.06966,0.126626,0.086152,0.098452,0.122709,0.133691,0.060507,0.114992,-0.050279,0.05002,0.142179,0.054781,0.319334,0.148152,0.038491,0.411415,0.146026,0.050753,0.336542,0.148891,0.075098,0.210045,0.149538,-0.00702,0.658714,0.159679,-0.017764,0.759308,0.173248,-0.0085,0.655775,0.160252,0.005203,0.56106,0.145537
1066,10.66,-0.00931,1.216061,0.118775,-0.040363,1.699831,-0.048339,-0.008011,1.160608,0.164871,0.002908,1.038855,0.175568,0.008226,0.964949,0.183001,0.056517,0.069646,0.126612,0.086136,0.09844,0.122627,0.133692,0.060497,0.115009,-0.050277,0.05,0.1422,0.054747,0.319339,0.148146,0.038486,0.411425,0.146036,0.050705,0.336544,0.148871,0.07505,0.210047,0.14953,-0.00698,0.658668,0.159626,-0.017671,0.75927,0.173178,-0.008471,0.655731,0.160181,0.005201,0.561004,0.145518
1067,10.67,-0.012378,1.215781,0.118905,-0.052978,1.698906,-0.048029,-0.007893,1.160555,0.165074,0.002993,1.038783,0.175579,0.008367,0.964879,0.182995,0.056514,0.069632,0.126592,0.086121,0.098437,0.122597,0.133694,0.06051,0.115008,-0.050275,0.04995,0.14217,0.054704,0.319327,0.148132,0.038422,0.411409,0.146008,0.050675,0.336535,0.148869,0.075015,0.210037,0.14952,-0.006971,0.658663,0.159595,-0.017621,0.759268,0.173149,-0.008465,0.655727,0.160147,0.005172,0.560993,0.14549
1068,10.68,0.000226,1.217011,0.12084,-0.003,1.703803,-0.040243,-0.007778,1.160555,0.165001,0.003242,1.038815,0.175736,0.008441,0.96487,0.182866,0.056496,0.069612,0.126558,0.086121,0.098411,0.12264,0.133671,0.060476,0.114944,-0.050302,0.04995,0.142089,0.054679,0.319303,0.148127,0.038391,0.411383,0.145975,0.050661,0.336513,0.148869,0.074987,0.210012,0.149538,-0.006959,0.65866,0.15955,-0.017574,0.759272,0.173082,-0.008459,0.655725,0.160092,0.005156,0.560982,0.145476
1069,10.69,0.002949,1.217189,0.121489,0.007597,1.704621,-0.037612,-0.007679,1.160502,0.164793,0.003355,1.038787,0.175793,0.008523,0.964846,0.182982,0.056521,0.069658,0.126634,0.08615,0.098447,0.122682,0.133691,0.060497,0.11501,-0.050277,0.050031,0.142211,0.054624,0.319283,0.148035,0.038372,0.411371,0.145929,0.050514,0.336475,0.148693,0.074988,0.210003,0.149483,-0.006951,0.658649,0.159539,-0.017536,0.759265,0.173069,-0.008449,0.655715,0.160087,0.005133,0.560968,0.145463
1070,10.7,-0.000071,1.216839,0.120403,-0.004767,1.703116,-0.042194,-0.007641,1.160528,0.164825,0.003441,1.038818,0.175834,0.008684,0.964894,0.183147,0.056518,0.069638,0.126585,0.086133,0.098435,0.12258,0.133703,0.060493,0.115046,-0.050281,0.049987,0.142129,0.054252,0.319022,0.147057,0.038148,0.411149,0.145623,0.049858,0.336136,0.146215,0.074752,0.209782,0.149333,-0.006931,0.658642,0.15948,-0.017487,0.759259,0.173021,-0.008426,0.655708,0.160035,0.005121,0.56096,0.145384
1071,10.71,0.007193,1.217682,0.123394,0.024189,1.706678,-0.029965,-0.007557,1.160471,0.164756,0.003501,1.038766,0.175855,0.008639,0.964812,0.182929,0.056526,0.069658,0.126629,0.086154,0.09845,0.122701,0.133697,0.060506,0.115006,-0.050274,0.050017,0.142182,0.054216,0.318997,0.147037,0.038101,0.411122,0.145596,0.049812,0.336109,0.146212,0.074736,0.20976,0.149304,-0.00691,0.65864,0.159431,-0.017419,0.759262,0.172974,-0.008415,0.655707,0.15997,0.005104,0.560951,0.14535
1072,10.72,0.002488,1.217072,0.121063,0.004863,1.70416,-0.039139,-0.007419,1.160491,0.164675,0.003653,1.038784,0.175732,0.008854,0.964851,0.182983,0.056519,0.06964,0.126574,0.086136,0.098443,0.122627,0.133702,0.060513,0.115008,-0.05028,0.049966,0.142088,0.054175,0.318989,0.147022,0.038058,0.411114,0.145589,0.049774,0.336102,0.14619,0.074693,0.209752,0.149287,-0.006793,0.658521,0.159438,-0.017178,0.759137,0.173114,-0.008339,0.655596,0.159895,0.00514,0.56083,0.145305
1073,10.73,0.003957,1.217224,0.121521,0.010519,1.704749,-0.037227,-0.007329,1.160494,0.164602,0.003731,1.038793,0.175733,0.008907,0.964858,0.182975,0.056515,0.069615,0.12655,0.086139,0.09841,0.122604,0.133691,0.060468,0.114954,-0.050285,0.049967,0.142092,0.054175,0.318962,0.146974,0.038067,0.411089,0.145548,0.049771,0.336075,0.146155,0.074686,0.209724,0.149219,-0.006843,0.658617,0.15938,-0.017365,0.759237,0.172927,-0.008338,0.655683,0.159937,0.005174,0.560932,0.145275
1074,10.74,0.001309,1.216895,0.120482,-0.000364,1.703418,-0.041436,-0.007233,1.1605,0.164619,0.003814,1.038793,0.175709,0.009021,0.964868,0.183034,0.056517,0.069582,0.1265,0.086136,0.098373,0.122485,0.1337,0.060422,0.114965,-0.050285,0.049952,0.142048,0.054155,0.318921,0.14692,0.038043,0.411047,0.145503,0.049758,0.336034,0.146083,0.074664,0.209682,0.149175,-0.006701,0.658529,0.159379,-0.017026,0.759155,0.173035,-0.008239,0.655603,0.159858,0.005162,0.56083,0.145244
1075,10.75,-0.003241,1.216526,0.119661,-0.019323,1.701912,-0.04486,-0.006475,1.160589,0.165072,0.003953,1.03878,0.175616,0.008881,0.964823,0.182815,0.056539,0.069644,0.126596,0.086153,0.098442,0.122594,0.133723,0.060502,0.115048,-0.050258,0.049987,0.142146,0.054163,0.318918,0.146956,0.038047,0.411043,0.145545,0.049763,0.336031,0.146124,0.074678,0.20968,0.149198,-0.00664,0.658513,0.15936,-0.016943,0.759143,0.172996,-0.00819,0.655589,0.159817,0.005212,0.560806,0.145267
1076,10.76,-0.010061,1.215939,0.119204,-0.047392,1.699685,-0.046692,-0.006304,1.160557,0.16525,0.004171,1.038727,0.175505,0.009283,0.964788,0.182753,0.056521,0.069626,0.126553,0.086164,0.098408,0.122665,0.133688,0.060451,0.114918,-0.050289,0.050017,0.142077,0.054213,0.318906,0.146962,0.038131,0.411036,0.145486,0.049788,0.336015,0.146203,0.07472,0.209666,0.149196,-0.006555,0.658481,0.159324,-0.016832,0.759116,0.172951,-0.0081,0.655557,0.159793,0.005267,0.560771,0.145228
1077,10.77,-0.011646,1.215744,0.119173,-0.054137,1.699169,-0.046416,-0.006172,1.160474,0.165183,0.004289,1.038635,0.175343,0.009435,0.964698,0.182585,0.056532,0.069609,0.126544,0.08617,0.098391,0.12261,0.133704,0.06043,0.114944,-0.050277,0.050005,0.142078,0.054557,0.319097,0.147861,0.038345,0.411191,0.145731,0.050448,0.33629,0.148509,0.074878,0.20981,0.149344,-0.006461,0.658475,0.159274,-0.01672,0.759114,0.172885,-0.008002,0.655551,0.159753,0.005338,0.560762,0.145184
1078,10.78,-0.010587,1.215941,0.119108,-0.049746,1.699625,-0.046546,-0.006036,1.1606,0.165131,0.004217,1.038744,0.17531,0.009215,0.964795,0.182537,0.056554,0.069612,0.126543,0.086187,0.0984,0.122613,0.133731,0.060448,0.114963,-0.050255,0.049989,0.142054,0.054246,0.318837,0.146901,0.03818,0.41097,0.145464,0.049859,0.335952,0.146056,0.074698,0.209588,0.149183,-0.006369,0.658453,0.159272,-0.0166,0.759102,0.172824,-0.007897,0.655527,0.15978,0.005389,0.56073,0.14521
1079,10.79,-0.003974,1.216569,0.119717,-0.023268,1.702061,-0.044145,-0.006335,1.160601,0.165143,0.004315,1.038787,0.175407,0.009393,0.964827,0.182461,0.056584,0.069634,0.126598,0.086216,0.098423,0.122664,0.133762,0.060472,0.115029,-0.050226,0.050008,0.1421,0.054325,0.318873,0.146971,0.038272,0.411008,0.14549,0.049892,0.335983,0.146255,0.074812,0.209629,0.149166,-0.006266,0.658457,0.159247,-0.016491,0.759106,0.172801,-0.007775,0.655527,0.159792,0.005469,0.560736,0.145147
1080,10.8,-0.003893,1.216481,0.119781,-0.023724,1.702105,-0.043624,-0.006285,1.160458,0.165138,0.004607,1.038658,0.175308,0.009829,0.964702,0.1823,0.056578,0.069623,0.126574,0.086212,0.098404,0.1226,0.133753,0.060439,0.115,-0.05023,0.050026,0.142123,0.054675,0.319051,0.14786,0.038484,0.411149,0.145732,0.050579,0.336247,0.148517,0.074964,0.209758,0.149333,-0.006138,0.658465,0.159234,-0.01637,0.759112,0.172807,-0.00764,0.655535,0.159794,0.005596,0.56075,0.145102
1081,10.81,0.000269,1.216936,0.120663,-0.007216,1.703748,-0.04022,-0.00586,1.160552,0.165214,0.004622,1.038717,0.175393,0.00953,0.964728,0.182264,0.056587,0.069592,0.126546,0.086249,0.098354,0.122648,0.13374,0.060364,0.114863,-0.050228,0.050058,0.142126,0.054429,0.31884,0.146999,0.038407,0.410979,0.145476,0.05001,0.335951,0.146251,0.074872,0.209589,0.149271,-0.006017,0.658443,0.159224,-0.016246,0.75909,0.172795,-0.00752,0.655513,0.159782,0.005714,0.560727,0.145095
1082,10.82,0.010973,1.218208,0.125401,0.034583,1.709054,-0.021016,-0.005855,1.160457,0.16519,0.005063,1.038668,0.17547,0.0101,0.964653,0.181958,0.05661,0.069619,0.126559,0.086259,0.098392,0.122638,0.133781,0.060416,0.114975,-0.05021,0.050049,0.142064,0.054826,0.318998,0.147847,0.038676,0.411103,0.1457,0.050733,0.336195,0.148496,0.075069,0.209697,0.149345,-0.005855,0.658376,0.159115,-0.016019,0.759045,0.172566,-0.007335,0.655443,0.159721,0.005789,0.560638,0.145057
1083,10.83,0.011373,1.218355,0.125912,0.036312,1.709646,-0.018783,-0.006146,1.160437,0.165156,0.005061,1.038673,0.175418,0.010267,0.964665,0.181857,0.056625,0.069609,0.126548,0.086264,0.098388,0.122595,0.133808,0.060418,0.115037,-0.050198,0.050023,0.142011,0.054609,0.318814,0.146989,0.038639,0.410963,0.145494,0.050191,0.335927,0.146271,0.074997,0.209552,0.149201,-0.005716,0.658382,0.159144,-0.015875,0.759048,0.172627,-0.007198,0.65545,0.159746,0.005926,0.560648,0.14506
1084,10.84,0.011418,1.218307,0.125735,0.036017,1.70947,-0.019452,-0.005886,1.160441,0.165151,0.005203,1.038665,0.175399,0.010339,0.964653,0.181842,0.056647,0.069664,0.126644,0.086301,0.098421,0.122645,0.133811,0.060417,0.115045,-0.05017,0.050155,0.142242,0.055018,0.318997,0.147829,0.038905,0.411108,0.145702,0.050937,0.336196,0.148486,0.075213,0.209686,0.149297,-0.005568,0.658367,0.159123,-0.015717,0.759032,0.172614,-0.007063,0.655436,0.159701,0.006077,0.560631,0.145054
1085,10.85,0.006881,1.217628,0.123001,0.017226,1.706928,-0.029982,-0.00561,1.160393,0.165068,0.00539,1.038597,0.175174,0.010516,0.964595,0.181744,0.056637,0.069587,0.126537,0.086284,0.098351,0.12254,0.133804,0.060359,0.114951,-0.050178,0.050051,0.142119,0.054803,0.318786,0.146972,0.038841,0.410937,0.145483,0.050401,0.335901,0.146211,0.075167,0.20952,0.149221,-0.005376,0.658341,0.15905,-0.015518,0.759001,0.172589,-0.006902,0.655415,0.159569,0.006292,0.560607,0.144993
1086,10.86,0.001303,1.217036,0.12126,-0.005763,1.7046,-0.037347,-0.005357,1.160399,0.165412,0.00558,1.03857,0.175187,0.010751,0.964574,0.181786,0.056664,0.069585,0.126546,0.086308,0.098352,0.122543,0.133842,0.060362,0.115022,-0.050157,0.050042,0.142072,0.05524,0.318987,0.147909,0.039139,0.411099,0.145716,0.051225,0.336199,0.148615,0.075358,0.209662,0.149397,-0.005215,0.65829,0.158994,-0.015313,0.758959,0.172502,-0.006751,0.655367,0.159496,0.00642,0.560545,0.144984
1087,10.87,0.010441,1.21805,0.124835,0.02981,1.708818,-0.022463,-0.004835,1.160372,0.16535,0.00592,1.038526,0.175106,0.010869,0.964483,0.181348,0.056668,0.069537,0.126504,0.086327,0.098298,0.122568,0.133835,0.060302,0.114913,-0.050156,0.050012,0.14203,0.055347,0.318988,0.147923,0.03923,0.411096,0.145683,0.051365,0.336207,0.148652,0.075446,0.20966,0.149434,-0.005039,0.6583,0.159021,-0.015156,0.758964,0.172551,-0.006582,0.655378,0.159508,0.00662,0.560559,0.145005
1088,10.88,0.01669,1.218774,0.128592,0.053834,1.711889,-0.00699,-0.004352,1.16033,0.165241,0.006231,1.038473,0.175054,0.011045,0.964403,0.181063,0.056705,0.069579,0.126563,0.086387,0.098325,0.122703,0.133854,0.060311,0.114886,-0.050127,0.050101,0.1421,0.055466,0.318985,0.147936,0.039355,0.411094,0.145701,0.051503,0.336208,0.148681,0.075542,0.209652,0.149426,-0.004864,0.658347,0.159025,-0.014956,0.75901,0.172574,-0.006419,0.655427,0.159486,0.006782,0.560603,0.145013
1089,10.89,0.014597,1.218431,0.12677,0.045056,1.710546,-0.014013,-0.004195,1.16032,0.165131,0.006362,1.03846,0.174927,0.011167,0.964397,0.181036,0.056697,0.069531,0.126525,0.086364,0.098272,0.122513,0.133855,0.060242,0.114926,-0.050129,0.050079,0.142136,0.055565,0.318973,0.147927,0.039487,0.411088,0.145674,0.051601,0.336197,0.148663,0.075607,0.209635,0.149445,-0.004697,0.658338,0.159031,-0.014784,0.759,0.172595,-0.006251,0.655418,0.159493,0.006945,0.560596,0.145003
1090,10.9,0.009237,1.217712,0.123712,0.022865,1.707866,-0.026249,-0.003987,1.160262,0.16526,0.0066,1.038385,0.174813,0.011469,0.964335,0.181024,0.056708,0.06952,0.126509,0.086397,0.098243,0.12253,0.133848,0.060187,0.114819,-0.05012,0.05013,0.142177,0.055604,0.319093,0.147898,0.039441,0.411189,0.145471,0.051708,0.336331,0.148666,0.075663,0.20976,0.149556,-0.004522,0.65832,0.159034,-0.014593,0.758984,0.172599,-0.006071,0.655399,0.159507,0.007098,0.560578,0.144995
1091,10.91,0.004215,1.217222,0.121878,0.002687,1.70582,-0.033666,-0.004205,1.160272,0.165322,0.006644,1.038409,0.174762,0.011733,0.964384,0.181093,0.05671,0.069522,0.12651,0.086399,0.098252,0.122585,0.133854,0.06021,0.114834,-0.050123,0.050104,0.142111,0.055779,0.318979,0.147972,0.03974,0.4111,0.145695,0.051821,0.336204,0.148702,0.075776,0.209633,0.149518,-0.004373,0.658333,0.159069,-0.014413,0.759,0.17263,-0.005935,0.655415,0.159518,0.007229,0.560584,0.145061
1092,10.92,0.00742,1.217533,0.12279,0.014971,1.706995,-0.029834,-0.003982,1.160291,0.165157,0.006832,1.038438,0.174762,0.011859,0.964407,0.181077,0.056733,0.069495,0.126482,0.086425,0.09823,0.122617,0.133882,0.060199,0.114826,-0.050108,0.050054,0.142002,0.055862,0.318963,0.147956,0.039838,0.411086,0.145665,0.051923,0.336192,0.148697,0.075826,0.209611,0.149506,-0.004225,0.658339,0.159098,-0.014251,0.759007,0.172661,-0.005787,0.655421,0.159547,0.007364,0.560589,0.145086
1093,10.93,0.006154,1.21732,0.122247,0.009495,1.706256,-0.032203,-0.003913,1.160243,0.165171,0.006974,1.0384,0.174816,0.012062,0.96438,0.181206,0.056734,0.069454,0.126442,0.086419,0.098182,0.122461,0.133886,0.060133,0.114822,-0.050101,0.050047,0.142042,0.055865,0.319077,0.147912,0.039761,0.411182,0.145452,0.051985,0.336318,0.148677,0.07585,0.20973,0.149608,-0.004077,0.658344,0.159102,-0.014098,0.759015,0.17265,-0.005622,0.655423,0.159588,0.007489,0.560594,0.145068
1094,10.94,0.001162,1.216774,0.120651,-0.010964,1.703962,-0.038805,-0.003724,1.160281,0.165218,0.007101,1.038428,0.174816,0.012236,0.964426,0.181376,0.056746,0.069484,0.126488,0.08643,0.098225,0.122601,0.133905,0.060201,0.114882,-0.050095,0.050025,0.14198,0.056004,0.318957,0.147978,0.040034,0.411089,0.145649,0.052061,0.336186,0.1487,0.075917,0.209596,0.149584,-0.004024,0.658475,0.159052,-0.014169,0.75915,0.172478,-0.005533,0.655547,0.159607,0.00763,0.560728,0.145071
1095,10.95,-0.012288,1.215398,0.119343,-0.065948,1.69818,-0.044871,-0.003475,1.160325,0.165069,0.007395,1.038502,0.174994,0.012875,0.964583,0.18218,0.056756,0.069541,0.12656,0.086461,0.098264,0.122704,0.133898,0.060214,0.114885,-0.050092,0.050146,0.142091,0.056059,0.318943,0.147987,0.040085,0.411074,0.145637,0.052132,0.336175,0.148719,0.07596,0.209581,0.149604,-0.003888,0.658491,0.15909,-0.013983,0.759161,0.172588,-0.005421,0.655567,0.159597,0.007741,0.560744,0.145085
1096,10.96,-0.000798,1.216617,0.1197,-0.020396,1.702279,-0.04362,-0.003371,1.160572,0.16502,0.007642,1.038784,0.175204,0.012933,0.964832,0.182196,0.056764,0.069522,0.126569,0.086453,0.098254,0.122654,0.133919,0.060214,0.114961,-0.050079,0.050097,0.142093,0.056135,0.318956,0.147973,0.040195,0.411091,0.145599,0.052205,0.336187,0.148693,0.076006,0.209588,0.149626,-0.003752,0.658502,0.159101,-0.013825,0.759173,0.172609,-0.005287,0.655578,0.159608,0.007855,0.560754,0.145087
1097,10.97,-0.004233,1.216087,0.118961,-0.035119,1.700444,-0.046479,-0.002766,1.160492,0.16488,0.007893,1.038678,0.175134,0.013059,0.964735,0.182308,0.056764,0.069502,0.126561,0.086469,0.09822,0.122661,0.133898,0.060159,0.114844,-0.050075,0.050127,0.142179,0.056188,0.318938,0.147994,0.040253,0.411074,0.145609,0.05227,0.336172,0.14872,0.076043,0.209567,0.149652,-0.003631,0.658504,0.159129,-0.01367,0.759179,0.172629,-0.005148,0.655578,0.159672,0.007924,0.560754,0.145085
1098,10.98,-0.013202,1.215384,0.119328,-0.071699,1.697552,-0.045038,-0.002543,1.160518,0.16491,0.008037,1.038687,0.175039,0.013398,0.964777,0.182401,0.056772,0.069541,0.126596,0.08648,0.098246,0.122628,0.1339,0.060161,0.114874,-0.050066,0.050217,0.142287,0.056236,0.318943,0.148004,0.040314,0.411081,0.145593,0.052317,0.336177,0.148723,0.076078,0.209571,0.149695,-0.003517,0.658511,0.159125,-0.013545,0.759188,0.172618,-0.005034,0.655585,0.159671,0.008027,0.560759,0.145087
1099,10.99,-0.014081,1.215282,0.119478,-0.075799,1.697213,-0.044408,-0.002399,1.160492,0.164899,0.008227,1.038664,0.175019,0.013646,0.96476,0.182401,0.05677,0.069468,0.126492,0.086456,0.098193,0.122495,0.133925,0.060137,0.114902,-0.050069,0.050075,0.142078,0.056282,0.318928,0.147991,0.040385,0.41107,0.145576,0.052368,0.336164,0.14871,0.076093,0.209551,0.149689,-0.003413,0.658521,0.15913,-0.013413,0.759204,0.172601,-0.004926,0.655595,0.159684,0.008099,0.560764,0.145106
1100,11,-0.00113,1.216466,0.119216,-0.02439,1.70137,-0.045865,-0.0019,1.160707,0.164954,0.008426,1.038873,0.175305,0.013344,0.964912,0.18247,0.056787,0.069489,0.126543,0.086496,0.098206,0.122669,0.133925,0.060144,0.114858,-0.050061,0.050117,0.142102,0.056332,0.318924,0.148011,0.040453,0.411069,0.145615,0.052418,0.336159,0.14873,0.076126,0.209542,0.149687,-0.00331,0.658536,0.159147,-0.013286,0.75922,0.172627,-0.004838,0.655612,0.159673,0.008193,0.560775,0.145142
1101,11.01,-0.011064,1.215754,0.119707,-0.065412,1.698427,-0.044604,-0.001516,1.160752,0.165371,0.008761,1.038886,0.175394,0.01391,0.964952,0.182668,0.056782,0.069463,0.126478,0.086498,0.098166,0.122553,0.133914,0.060081,0.114779,-0.050066,0.050143,0.142101,0.056378,0.318915,0.148007,0.040495,0.41106,0.145591,0.052465,0.336151,0.148724,0.076173,0.209535,0.149706,-0.003215,0.658518,0.159137,-0.013161,0.759207,0.172605,-0.004731,0.655593,0.159689,0.008246,0.560753,0.145117
1102,11.02,0.004651,1.217167,0.120741,-0.003095,1.703893,-0.04039,-0.001486,1.160799,0.165311,0.009106,1.038979,0.175564,0.014079,0.964998,0.18248,0.056784,0.069468,0.126485,0.086483,0.098192,0.122587,0.133932,0.06014,0.114849,-0.050063,0.050074,0.14202,0.056396,0.318876,0.147971,0.040534,0.411024,0.145557,0.05249,0.336113,0.148691,0.076165,0.20949,0.149664,-0.002982,0.658448,0.159207,-0.012703,0.759137,0.17284,-0.004569,0.655538,0.159617,0.008326,0.560669,0.145163
1103,11.03,0.003583,1.217196,0.120671,-0.007804,1.703863,-0.040423,-0.001543,1.160845,0.16539,0.009276,1.039028,0.175445,0.014402,0.96505,0.182272,0.056786,0.069503,0.126568,0.086495,0.09821,0.122622,0.133926,0.060129,0.114918,-0.050064,0.05017,0.142164,0.056439,0.318914,0.148009,0.040602,0.411067,0.145604,0.052526,0.33615,0.148722,0.076188,0.209525,0.149702,-0.002858,0.658435,0.159237,-0.012552,0.759134,0.172818,-0.004443,0.655525,0.159656,0.008421,0.560647,0.145237
1104,11.04,0.004761,1.217295,0.120919,-0.003522,1.704228,-0.039558,-0.001366,1.160854,0.165399,0.009421,1.039039,0.175505,0.014511,0.965058,0.182329,0.05681,0.069492,0.126564,0.086498,0.098215,0.122576,0.133969,0.060157,0.115005,-0.050037,0.050105,0.14211,0.056511,0.318885,0.148008,0.040695,0.411042,0.145603,0.052607,0.336123,0.148724,0.076231,0.209491,0.149697,-0.002745,0.658451,0.159247,-0.012426,0.759155,0.172793,-0.004312,0.655537,0.159707,0.008504,0.56066,0.145242
1105,11.05,0.008381,1.217768,0.1223,0.010311,1.705889,-0.03473,-0.001228,1.160925,0.165637,0.00967,1.039123,0.175789,0.014771,0.965133,0.182505,0.056808,0.069495,0.126583,0.086515,0.098204,0.122634,0.133948,0.060125,0.114926,-0.050039,0.050157,0.142188,0.056551,0.318911,0.148039,0.040748,0.411069,0.145604,0.052647,0.336149,0.148748,0.076258,0.209515,0.149766,-0.002621,0.658455,0.159266,-0.012269,0.759158,0.172847,-0.004212,0.655547,0.159674,0.008617,0.560661,0.145278
1106,11.06,0.01041,1.218045,0.123069,0.017655,1.706897,-0.031514,-0.001102,1.160948,0.165601,0.009957,1.039163,0.17577,0.015129,0.965171,0.182418,0.056836,0.069518,0.126607,0.08653,0.098228,0.12257,0.133993,0.060146,0.115067,-0.050016,0.05018,0.142183,0.056624,0.31888,0.148017,0.040838,0.411041,0.145589,0.052739,0.336122,0.14874,0.076295,0.209477,0.149723,-0.0025,0.6585,0.159274,-0.01213,0.759204,0.172857,-0.004091,0.655591,0.159683,0.008722,0.560704,0.145282
1107,11.07,0.011198,1.21811,0.123245,0.020399,1.707118,-0.03074,-0.000939,1.16096,0.165531,0.010092,1.039177,0.175764,0.015241,0.965185,0.182425,0.056838,0.069484,0.126557,0.086535,0.098194,0.122549,0.133992,0.060115,0.114995,-0.050014,0.050142,0.142127,0.056685,0.318874,0.148022,0.040931,0.411041,0.145611,0.052789,0.336114,0.148735,0.076334,0.209467,0.14972,-0.002383,0.658482,0.15927,-0.011998,0.759192,0.17282,-0.003963,0.655572,0.159705,0.008813,0.560682,0.145285
1108,11.08,0.003641,1.217202,0.120393,-0.010739,1.703455,-0.041707,-0.000676,1.160963,0.165338,0.010355,1.039175,0.175509,0.015623,0.965216,0.182432,0.056846,0.069473,0.126597,0.086544,0.098179,0.122561,0.134001,0.06009,0.115053,-0.050008,0.050151,0.142178,0.056769,0.318852,0.147956,0.041046,0.411023,0.145474,0.052891,0.336096,0.148665,0.076369,0.209438,0.14973,-0.002245,0.658487,0.159287,-0.011843,0.7592,0.172827,-0.003823,0.655576,0.159731,0.00893,0.560684,0.145304
1109,11.09,0.002216,1.217133,0.120387,-0.017124,1.703164,-0.041861,-0.000254,1.161003,0.165607,0.01054,1.039171,0.175492,0.015702,0.965194,0.18231,0.05684,0.069448,0.126523,0.086527,0.09816,0.122451,0.134005,0.060081,0.115028,-0.050011,0.050102,0.142091,0.056841,0.31886,0.147955,0.041159,0.411037,0.145492,0.05295,0.336101,0.148651,0.076414,0.20944,0.149724,-0.002136,0.658494,0.159308,-0.011716,0.759206,0.172867,-0.003717,0.655584,0.159744,0.009024,0.560691,0.145312
